0,0,0
0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,0,7
0,0,8
0,0,9
0,0,10
0,0,11
0,0,12
0,0,13
0,0,14
0,0,15
0,0,16
0,0,17
0,0,18
0,0,19
0,0,20
0,0,21
0,0,22
0,0,23
0,0,24
0,0,25
0,0,26
0,0,27
0,0,28
0,0,29
0,0,30
0,0,31
0,0,32
0,0,33
0,0,34
0,0,35
0,0,36
0,0,37
0,0,38
0,0,39
0,1,0
0,1,4
0,1,9
0,1,17
0,1,20
0,1,21
0,1,22
0,1,23
0,1,24
0,1,27
0,1,28
0,1,29
0,1,30
0,1,38
0,1,39
0,2,0
0,2,4
0,2,9
0,2,10
0,2,14
0,2,15
0,2,16
0,2,17
0,2,20
0,2,22
0,2,23
0,2,24
0,2,27
0,2,30
0,2,38
0,2,39
0,3,0
0,3,4
0,3,5
0,3,6
0,3,9
0,3,14
0,3,17
0,3,20
0,3,22
0,3,23
0,3,24
0,3,38
0,3,39
0,4,0
0,4,6
0,4,7
0,4,8
0,4,9
0,4,14
0,4,17
0,4,20
0,4,24
0,4,38
0,4,39
0,5,0
0,5,8
0,5,9
0,5,14
0,5,15
0,5,17
0,5,20
0,5,24
0,5,36
0,5,37
0,5,38
0,5,39
0,6,0
0,6,15
0,6,16
0,6,17
0,6,20
0,6,24
0,6,36
0,6,37
0,6,38
0,6,39
0,7,0
0,7,20
0,7,24
0,7,37
0,7,38
0,7,39
0,8,0
0,8,20
0,8,24
0,8,37
0,8,38
0,8,39
0,9,0
0,9,11
0,9,12
0,9,38
0,9,39
0,10,0
0,10,9
0,10,10
0,10,11
0,10,12
0,10,13
0,10,38
0,10,39
0,11,0
0,11,9
0,11,10
0,11,11
0,11,12
0,11,13
0,11,20
0,11,24
0,11,38
0,11,39
0,12,0
0,12,9
0,12,10
0,12,11
0,12,12
0,12,13
0,12,20
0,12,24
0,12,38
0,12,39
0,13,0
0,13,12
0,13,20
0,13,24
0,13,38
0,13,39
0,14,0
0,14,20
0,14,24
0,14,32
0,14,33
0,14,38
0,14,39
0,15,0
0,15,20
0,15,24
0,15,32
0,15,33
0,15,34
0,15,35
0,15,36
0,15,37
0,15,38
0,15,39
0,16,0
0,16,20
0,16,24
0,16,33
0,16,37
0,16,38
0,16,39
0,17,0
0,17,20
0,17,22
0,17,23
0,17,24
0,17,33
0,17,37
0,17,38
0,17,39
0,18,0
0,18,20
0,18,22
0,18,23
0,18,33
0,18,37
0,18,38
0,18,39
0,19,0
0,19,20
0,19,21
0,19,22
0,19,23
0,19,37
0,19,38
0,19,39
0,20,0
0,20,20
0,20,21
0,20,33
0,20,37
0,20,38
0,20,39
0,21,0
0,21,20
0,21,21
0,21,33
0,21,38
0,21,39
0,22,0
0,22,20
0,22,21
0,22,33
0,22,34
0,22,35
0,22,36
0,22,37
0,22,38
0,22,39
0,23,0
0,23,1
0,23,2
0,23,3
0,23,4
0,23,5
0,23,6
0,23,9
0,23,10
0,23,11
0,23,12
0,23,13
0,23,14
0,23,15
0,23,16
0,23,17
0,23,18
0,23,19
0,23,20
0,23,21
0,23,32
0,23,33
0,23,34
0,23,35
0,23,36
0,23,37
0,23,38
0,23,39
0,24,0
0,24,1
0,24,2
0,24,3
0,24,4
0,24,5
0,24,6
0,24,21
0,24,22
0,24,23
0,24,24
0,24,25
0,24,26
0,24,32
0,24,33
0,24,34
0,24,35
0,24,39
0,25,0
0,25,1
0,25,2
0,25,3
0,25,4
0,25,5
0,25,6
0,25,8
0,25,9
0,25,10
0,25,11
0,25,12
0,25,13
0,25,14
0,25,15
0,25,16
0,25,17
0,25,18
0,25,19
0,25,20
0,25,21
0,25,26
0,25,27
0,25,28
0,25,29
0,25,30
0,25,31
0,25,32
0,25,33
0,25,34
0,25,35
0,25,36
0,25,37
0,25,38
0,25,40
0,26,0
0,26,26
0,26,27
0,26,28
0,26,29
0,26,30
0,26,31
0,26,32
0,26,33
0,26,34
0,26,35
0,26,36
0,26,37
0,26,38
0,26,40
0,27,0
0,27,9
0,27,10
0,27,11
0,27,12
0,27,13
0,27,14
0,27,23
0,27,24
0,27,26
0,27,27
0,27,28
0,27,29
0,27,30
0,27,31
0,27,32
0,27,33
0,27,34
0,27,35
0,27,36
0,27,37
0,27,38
0,27,40
0,28,0
0,28,9
0,28,10
0,28,11
0,28,12
0,28,13
0,28,14
0,28,20
0,28,21
0,28,23
0,28,24
0,28,26
0,28,27
0,28,28
0,28,29
0,28,30
0,28,31
0,28,32
0,28,33
0,28,35
0,28,36
0,28,37
0,28,38
0,28,40
0,29,0
0,29,9
0,29,10
0,29,11
0,29,12
0,29,13
0,29,14
0,29,20
0,29,21
0,29,23
0,29,24
0,29,26
0,29,27
0,29,28
0,29,29
0,29,30
0,29,31
0,29,35
0,29,38
0,29,40
0,30,0
0,30,9
0,30,10
0,30,11
0,30,12
0,30,13
0,30,14
0,30,20
0,30,21
0,30,23
0,30,26
0,30,27
0,30,28
0,30,30
0,30,31
0,30,32
0,30,33
0,30,36
0,30,38
0,30,40
0,31,0
0,31,20
0,31,21
0,31,23
0,31,24
0,31,26
0,31,27
0,31,28
0,31,31
0,31,32
0,31,33
0,31,36
0,31,38
0,31,40
0,32,0
0,32,9
0,32,10
0,32,11
0,32,12
0,32,13
0,32,14
0,32,15
0,32,20
0,32,21
0,32,23
0,32,24
0,32,26
0,32,27
0,32,28
0,32,30
0,32,31
0,32,32
0,32,33
0,32,36
0,32,38
0,32,40
0,33,0
0,33,9
0,33,10
0,33,11
0,33,12
0,33,13
0,33,14
0,33,15
0,33,20
0,33,21
0,33,24
0,33,26
0,33,27
0,33,28
0,33,30
0,33,31
0,33,32
0,33,33
0,33,34
0,33,38
0,33,40
0,34,0
0,34,9
0,34,10
0,34,15
0,34,20
0,34,21
0,34,26
0,34,27
0,34,28
0,34,30
0,34,31
0,34,35
0,34,38
0,34,40
0,35,0
0,35,9
0,35,10
0,35,11
0,35,15
0,35,20
0,35,21
0,35,23
0,35,24
0,35,26
0,35,27
0,35,28
0,35,36
0,35,38
0,35,40
0,36,0
0,36,9
0,36,10
0,36,12
0,36,13
0,36,14
0,36,15
0,36,20
0,36,21
0,36,26
0,36,27
0,36,28
0,36,30
0,36,38
0,36,40
0,37,0
0,37,9
0,37,10
0,37,11
0,37,20
0,37,21
0,37,26
0,37,27
0,37,28
0,37,30
0,37,31
0,37,32
0,37,33
0,37,34
0,37,35
0,37,36
0,37,38
0,37,40
0,38,0
0,38,21
0,38,22
0,38,23
0,38,24
0,38,25
0,38,26
0,38,27
0,38,28
0,38,30
0,38,31
0,38,32
0,38,33
0,38,34
0,38,35
0,38,36
0,38,37
0,38,38
0,38,40
0,39,0
0,39,22
0,39,23
0,39,24
0,39,25
0,39,26
0,39,27
0,39,28
0,39,30
0,39,31
0,39,32
0,39,33
0,39,34
0,39,35
0,39,36
0,39,37
0,39,38
0,39,40
0,40,0
0,40,30
0,40,34
0,40,35
0,40,36
0,40,37
0,40,38
0,40,40
0,41,0
0,41,40
0,42,0
0,42,40
0,43,0
0,43,40
0,44,0
0,44,12
0,44,13
0,44,14
0,44,15
0,44,16
0,44,17
0,44,18
0,44,19
0,44,20
0,44,21
0,44,22
0,44,23
0,44,24
0,44,25
0,44,40
0,45,0
0,45,15
0,45,16
0,45,17
0,45,18
0,45,19
0,45,20
0,45,21
0,45,22
0,45,40
0,46,0
0,46,40
0,47,0
0,47,40
0,48,0
0,48,10
0,48,11
0,48,12
0,48,13
0,48,14
0,48,15
0,48,16
0,48,17
0,48,18
0,48,19
0,48,20
0,48,21
0,48,22
0,48,23
0,48,40
0,49,0
0,49,17
0,49,18
0,49,19
0,49,20
0,49,21
0,49,22
0,49,23
0,49,24
0,49,40
0,50,0
0,50,17
0,50,18
0,50,19
0,50,20
0,50,21
0,50,40
0,51,0
0,51,14
0,51,15
0,51,16
0,51,17
0,51,18
0,51,19
0,51,20
0,51,21
0,51,40
0,52,0
0,52,40
0,53,0
0,53,19
0,53,20
0,53,21
0,53,22
0,53,23
0,53,24
0,53,25
0,53,40
0,54,0
0,54,14
0,54,15
0,54,16
0,54,17
0,54,18
0,54,19
0,54,20
0,54,40
0,55,0
0,55,14
0,55,15
0,55,16
0,55,17
0,55,18
0,55,19
0,55,40
0,56,0
0,56,12
0,56,13
0,56,14
0,56,15
0,56,16
0,56,17
0,56,18
0,56,19
0,56,40
0,57,0
0,57,12
0,57,13
0,57,14
0,57,15
0,57,16
0,57,17
0,57,18
0,57,19
0,57,40
0,58,0
0,58,40
0,59,0
0,59,40
0,60,0
0,60,12
0,60,13
0,60,14
0,60,15
0,60,16
0,60,17
0,60,18
0,60,19
0,60,20
0,60,21
0,60,22
0,60,23
0,60,40
0,61,0
0,61,12
0,61,13
0,61,14
0,61,15
0,61,16
0,61,17
0,61,18
0,61,19
0,61,20
0,61,21
0,61,22
0,61,23
0,61,40
0,62,0
0,62,13
0,62,14
0,62,15
0,62,16
0,62,17
0,62,18
0,62,19
0,62,40
0,63,0
0,63,40
0,64,0
0,64,15
0,64,16
0,64,17
0,64,18
0,64,19
0,64,20
0,64,21
0,64,40
0,65,0
0,65,14
0,65,15
0,65,16
0,65,17
0,65,18
0,65,19
0,65,20
0,65,21
0,65,40
0,66,0
0,66,17
0,66,18
0,66,19
0,66,20
0,66,21
0,66,22
0,66,23
0,66,24
0,66,40
0,67,0
0,67,18
0,67,19
0,67,20
0,67,21
0,67,22
0,67,23
0,67,24
0,67,40
0,68,0
0,68,13
0,68,14
0,68,15
0,68,16
0,68,17
0,68,18
0,68,19
0,68,20
0,68,40
0,69,0
0,69,13
0,69,14
0,69,15
0,69,16
0,69,17
0,69,18
0,69,19
0,69,20
0,69,21
0,69,22
0,69,23
0,69,24
0,69,25
0,69,26
0,69,40
0,70,0
0,70,1
0,70,2
0,70,3
0,70,4
0,70,5
0,70,6
0,70,10
0,70,11
0,70,12
0,70,13
0,70,14
0,70,15
0,70,16
0,70,17
0,70,18
0,70,19
0,70,20
0,70,21
0,70,22
0,70,23
0,70,24
0,70,25
0,70,26
0,70,40
0,71,0
0,71,1
0,71,2
0,71,3
0,71,4
0,71,5
0,71,6
0,71,7
0,71,8
0,71,9
0,71,10
0,71,11
0,71,12
0,71,13
0,71,14
0,71,15
0,71,16
0,71,40
0,72,0
0,72,3
0,72,4
